==4134== NVPROF is profiling process 4134, command: ./odd_even_mergesort_profiling.out
==4134== Warning: Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==4134== Profiling application: ./odd_even_mergesort_profiling.out
==4134== Profiling result:
==4134== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla K40m (0)","oddEvenSortEven(int*, int, int, int, int, int)",78,"inst_per_warp","Instructions per warp",85.632812,97.015625,94.420840
"Tesla K40m (0)","oddEvenSortEven(int*, int, int, int, int, int)",78,"shared_load_transactions","Shared Load Transactions",0,0,0
"Tesla K40m (0)","oddEvenSortEven(int*, int, int, int, int, int)",78,"shared_store_transactions","Shared Store Transactions",0,0,0
"Tesla K40m (0)","oddEvenSortEven(int*, int, int, int, int, int)",78,"gld_transactions","Global Load Transactions",128,751,479
"Tesla K40m (0)","oddEvenSortEven(int*, int, int, int, int, int)",78,"gst_transactions","Global Store Transactions",34,698,327
"Tesla K40m (0)","oddEvenSortEven(int*, int, int, int, int, int)",78,"l1_shared_utilization","L1/Shared Memory Utilization","Low (1)","Low (1)","Low (1)"
"Tesla K40m (0)","oddEvenSortEven(int*, int, int, int, int, int)",78,"l2_utilization","L2 Cache Utilization","Low (1)","Low (1)","Low (1)"
"Tesla K40m (0)","oddEvenSortEven(int*, int, int, int, int, int)",78,"dram_utilization","Device Memory Utilization","Low (1)","Low (1)","Low (1)"
"Tesla K40m (0)","oddEvenSortEven(int*, int, int, int, int, int)",78,"alu_fu_utilization","Arithmetic Function Unit Utilization","Low (3)","Mid (5)","Mid (4)"
"Tesla K40m (0)","oddEvenSortEven(int*, int, int, int, int, int)",78,"cf_executed","Executed Control-Flow Instructions",256,512,443
"Tesla K40m (0)","oddEvenSortEven(int*, int, int, int, int, int)",78,"ldst_executed","Executed Load/Store Instructions",256,512,440
"Tesla K40m (0)","oddEvenSortEven(int*, int, int, int, int, int)",78,"inst_executed","Instructions Executed",6209,12417,10692
"Tesla K40m (0)","oddEvenSortEven(int*, int, int, int, int, int)",78,"issue_slots","Issue Slots",5376,11952,9904
"Tesla K40m (0)","oddEvenSortEven(int*, int, int, int, int, int)",78,"inst_fp_32","FP Instructions(Single)",6108,12282,10541
"Tesla K40m (0)","oddEvenSortEven(int*, int, int, int, int, int)",78,"inst_integer","Integer Instructions",103980,212902,180747
"Tesla K40m (0)","oddEvenSortEven(int*, int, int, int, int, int)",78,"inst_bit_convert","Bit-Convert Instructions",30540,61410,52705
"Tesla K40m (0)","oddEvenSortEven(int*, int, int, int, int, int)",78,"inst_control","Control-Flow Instructions",4084,8190,7150
"Tesla K40m (0)","oddEvenSortEven(int*, int, int, int, int, int)",78,"inst_compute_ld_st","Load/Store Instructions",6736,12032,9970
"Tesla K40m (0)","oddEvenSortEven(int*, int, int, int, int, int)",78,"inst_misc","Misc Instructions",20444,40950,35523
